,Date,Class
3553,2013-02-27,0
3554,2013-02-27,0
3555,2013-02-27,0
3556,2013-02-27,0
3557,2013-02-27,0
3558,2013-02-27,1
3559,2013-02-27,0
3560,2013-02-27,0
3561,2013-02-26,0
3562,2013-02-26,0
3563,2013-02-25,0
3564,2013-02-25,0
3565,2013-02-25,0
3566,2013-02-25,0
3567,2013-02-25,0
3568,2013-02-25,0
3569,2013-02-24,0
3570,2013-02-24,0
3571,2013-02-24,0
3572,2013-02-24,0
3573,2013-02-23,0
3574,2013-02-23,1
3575,2013-02-23,0
3576,2013-02-21,0
3577,2013-02-21,0
3578,2013-02-21,0
3579,2013-02-20,1
3580,2013-02-20,1
3581,2013-02-20,0
3582,2013-02-20,0
3583,2013-02-19,0
3584,2013-02-19,0
3585,2013-02-19,0
3586,2013-02-19,0
3587,2013-02-19,0
3588,2013-02-19,1
3589,2013-02-19,1
3590,2013-02-18,0
3591,2013-02-18,0
3592,2013-02-15,1
3593,2013-02-15,0
3594,2013-02-15,0
3595,2013-02-15,0
3596,2013-02-15,0
3597,2013-02-15,0
3598,2013-02-14,-1
3599,2013-02-14,0
3600,2013-02-14,0
3601,2013-02-14,1
3602,2013-02-14,0
3603,2013-02-14,0
3604,2013-02-14,0
3605,2013-02-13,0
3606,2013-02-13,0
3607,2013-02-13,0
3608,2013-02-13,0
3609,2013-02-13,0
3610,2013-02-13,0
3611,2013-02-13,0
3612,2013-02-12,0
3613,2013-02-12,0
3614,2013-02-12,0
3615,2013-02-11,0
3616,2013-02-11,0
3617,2013-02-11,0
3618,2013-02-11,1
3619,2013-02-10,0
3620,2013-02-08,0
3621,2013-02-07,-1
3622,2013-02-06,0
3623,2013-02-06,-1
3624,2013-02-06,1
3625,2013-02-06,0
3626,2013-02-06,0
3627,2013-02-06,0
3628,2013-02-06,0
3629,2013-02-05,1
3630,2013-02-05,-1
3631,2013-02-05,0
3632,2013-02-05,0
3633,2013-02-05,0
3634,2013-02-05,0
3635,2013-02-05,1
3636,2013-02-05,0
3637,2013-02-04,0
3638,2013-02-04,0
3639,2013-02-04,-1
3640,2013-02-04,0
3641,2013-02-04,0
3642,2013-02-04,0
3643,2013-02-04,0
3644,2013-02-04,0
3645,2013-02-04,0
3646,2013-02-01,1
3647,2013-02-01,0
3648,2013-02-01,1
3649,2013-02-01,0
3650,2013-02-01,1
3651,2013-02-01,0
3652,2013-02-01,1
3653,2013-02-01,1
3654,2013-02-01,0
3655,2013-01-31,0
3656,2013-01-31,0
3657,2013-01-30,-1
3658,2013-01-30,-1
3659,2013-01-30,0
3660,2013-01-30,0
3661,2013-01-30,0
3662,2013-01-30,0
3663,2013-01-30,0
3664,2013-01-30,0
3665,2013-01-30,0
3666,2013-01-29,0
3667,2013-01-29,0
3668,2013-01-29,0
3669,2013-01-29,0
3670,2013-01-29,0
3671,2013-01-29,0
3672,2013-01-29,0
3673,2013-01-29,0
3674,2013-01-29,0
3675,2013-01-29,-1
3676,2013-01-29,0
3677,2013-01-28,0
3678,2013-01-28,0
3679,2013-01-25,0
3680,2013-01-24,0
3681,2013-01-24,0
3682,2013-01-24,0
3683,2013-01-24,0
3684,2013-01-24,0
3685,2013-01-24,0
3686,2013-01-24,0
3687,2013-01-24,0
3688,2013-01-24,0
3689,2013-01-24,0
3690,2013-01-24,0
3691,2013-01-24,0
3692,2013-01-24,0
3693,2013-01-23,0
3694,2013-01-23,0
3695,2013-01-23,0
3696,2013-01-23,0
3697,2013-01-22,1
3698,2013-01-22,0
3699,2013-01-22,0
3700,2013-01-22,0
3701,2013-01-22,0
3702,2013-01-22,0
3703,2013-01-22,0
3704,2013-01-21,0
3705,2013-01-18,0
3706,2013-01-17,1
3707,2013-01-16,0
3708,2013-01-15,0
3709,2013-01-15,0
3710,2013-01-15,1
3711,2013-01-15,0
3712,2013-01-15,0
3713,2013-01-14,0
3714,2013-01-14,0
3715,2013-01-11,0
3716,2013-01-10,0
3717,2013-01-10,0
3718,2013-01-10,-1
3719,2013-01-10,0
3720,2013-01-09,0
3721,2013-01-08,0
3722,2013-01-08,0
3723,2013-01-08,1
3724,2013-01-08,0
3725,2013-01-08,0
3726,2013-01-08,0
3727,2013-01-08,0
3728,2013-01-08,0
3729,2013-01-08,0
3730,2013-01-08,0
3731,2013-01-08,0
3732,2013-01-07,0
3733,2013-01-07,0
3734,2013-01-07,0
3735,2013-01-07,1
3736,2013-01-07,0
3737,2013-01-07,0
3738,2013-01-07,0
3739,2013-01-07,0
3740,2013-01-07,1
3741,2013-01-07,0
3742,2013-01-06,0
3743,2013-01-04,0
3744,2013-01-04,-1
3745,2013-01-03,0
3746,2013-01-03,0
3747,2013-01-02,1
3748,2013-01-02,0
3749,2012-12-31,0
3750,2012-12-28,0
3751,2012-12-28,0
3752,2012-12-28,0
3753,2012-12-28,0
3754,2012-12-26,0
3755,2012-12-24,1
3756,2012-12-21,0
3757,2012-12-20,0
3758,2012-12-19,0
3759,2012-12-19,0
3760,2012-12-19,0
3761,2012-12-19,0
3762,2012-12-19,0
3763,2012-12-19,0
3764,2012-12-18,0
3765,2012-12-18,0
3766,2012-12-17,0
3767,2012-12-17,0
3768,2012-12-14,0
3769,2012-12-14,0
3770,2012-12-14,0
3771,2012-12-14,0
3772,2012-12-13,0
3773,2012-12-13,0
3774,2012-12-13,0
3775,2012-12-13,0
3776,2012-12-12,1
3777,2012-12-12,1
3778,2012-12-11,0
3779,2012-12-11,1
3780,2012-12-11,0
3781,2012-12-11,0
3782,2012-12-11,0
3783,2012-12-11,0
3784,2012-12-11,0
3785,2012-12-10,0
3786,2012-12-10,0
3787,2012-12-10,0
3788,2012-12-10,0
3789,2012-12-09,0
3790,2012-12-05,0
3791,2012-12-05,1
3792,2012-12-04,1
3793,2012-12-04,0
3794,2012-12-04,0
3795,2012-12-04,0
3796,2012-12-04,0
3797,2012-12-04,0
3798,2012-12-04,0
3799,2012-12-04,0
3800,2012-12-03,0
3801,2012-12-03,0
3802,2012-12-03,0
3803,2012-12-03,0
3804,2012-12-03,0
3805,2012-12-02,0
3806,2012-12-02,0
3807,2012-12-01,0
3808,2012-11-30,0
3809,2012-11-30,0
3810,2012-11-30,0
3811,2012-11-30,0
3812,2012-11-29,0
3813,2012-11-29,0
3814,2012-11-29,1
3815,2012-11-29,0
3816,2012-11-29,1
3817,2012-11-29,1
3818,2012-11-29,0
3819,2012-11-29,1
3820,2012-11-29,1
3821,2012-11-29,1
3822,2012-11-29,0
3823,2012-11-29,0
3824,2012-11-29,0
3825,2012-11-28,-1
3826,2012-11-28,1
3827,2012-11-28,0
3828,2012-11-28,0
3829,2012-11-27,0
3830,2012-11-27,0
3831,2012-11-27,0
3832,2012-11-27,0
3833,2012-11-27,0
3834,2012-11-27,0
3835,2012-11-27,0
3836,2012-11-27,0
3837,2012-11-27,0
3838,2012-11-27,1
3839,2012-11-27,0
3840,2012-11-27,0
3841,2012-11-26,0
3842,2012-11-26,0
3843,2012-11-25,1
3844,2012-11-20,0
3845,2012-11-20,0
3846,2012-11-19,0
3847,2012-11-19,0
3848,2012-11-19,0
3849,2012-11-19,0
3850,2012-11-16,0
3851,2012-11-15,-1
3852,2012-11-15,0
3853,2012-11-15,0
3854,2012-11-15,0
3855,2012-11-14,0
3856,2012-11-14,0
3857,2012-11-14,0
3858,2012-11-14,0
3859,2012-11-14,0
3860,2012-11-13,0
3861,2012-11-13,0
3862,2012-11-13,0
3863,2012-11-13,0
3864,2012-11-13,0
3865,2012-11-13,0
3866,2012-11-13,0
3867,2012-11-13,0
3868,2012-11-13,0
3869,2012-11-12,0
3870,2012-11-12,0
3871,2012-11-12,1
3872,2012-11-12,0
3873,2012-11-12,0
3874,2012-11-12,0
3875,2012-11-12,0
3876,2012-11-09,0
3877,2012-11-08,0
3878,2012-11-07,0
3879,2012-11-07,0
3880,2012-11-07,0
3881,2012-11-07,0
3882,2012-11-07,1
3883,2012-11-06,0
3884,2012-11-06,0
3885,2012-11-06,0
3886,2012-11-06,0
3887,2012-11-05,0
3888,2012-11-05,0
3889,2012-11-05,0
3890,2012-11-05,0
3891,2012-11-05,0
3892,2012-11-05,0
3893,2012-11-05,0
3894,2012-11-04,0
3895,2012-11-02,-1
3896,2012-11-02,0
3897,2012-11-02,0
3898,2012-11-02,0
3899,2012-11-02,0
3900,2012-11-02,0
3901,2012-11-02,0
3902,2012-11-02,0
3903,2012-11-02,0
3904,2012-11-02,0
3905,2012-11-02,0
3906,2012-11-02,0
3908,2012-11-01,0
3909,2012-11-01,0
3910,2012-11-01,0
3911,2012-11-01,0
3912,2012-11-01,0
3913,2012-10-31,0
3914,2012-10-31,0
3915,2012-10-31,1
3916,2012-10-31,0
3917,2012-10-31,0
3918,2012-10-31,0
3919,2012-10-31,0
3920,2012-10-31,0
3921,2012-10-31,1
3922,2012-10-31,1
3923,2012-10-31,0
3924,2012-10-31,1
3925,2012-10-30,0
3926,2012-10-30,0
3927,2012-10-30,0
3928,2012-10-30,0
3929,2012-10-30,0
3930,2012-10-30,0
3931,2012-10-29,-1
3932,2012-10-29,-1
3933,2012-10-29,0
3934,2012-10-29,0
3935,2012-10-29,1
3936,2012-10-29,0
3937,2012-10-29,0
3938,2012-10-29,0
3939,2012-10-29,0
3940,2012-10-29,0
3941,2012-10-29,0
3942,2012-10-29,0
3943,2012-10-28,0
3944,2012-10-28,0
3945,2012-10-27,0
3946,2012-10-26,-1
3947,2012-10-26,0
3948,2012-10-26,0
3949,2012-10-26,0
3950,2012-10-26,0
3951,2012-10-26,0
3952,2012-10-26,0
3953,2012-10-26,0
3954,2012-10-25,-1
3955,2012-10-25,0
3956,2012-10-25,0
3957,2012-10-25,0
3958,2012-10-25,0
3959,2012-10-25,0
3960,2012-10-25,0
3961,2012-10-25,0
3962,2012-10-25,0
3963,2012-10-25,0
3964,2012-10-25,0
3965,2012-10-25,0
3966,2012-10-24,-1
3967,2012-10-24,0
3968,2012-10-24,0
3969,2012-10-24,0
3970,2012-10-24,0
3971,2012-10-23,1
3972,2012-10-23,-1
3973,2012-10-23,0
3974,2012-10-23,0
3975,2012-10-23,0
3976,2012-10-22,0
3977,2012-10-22,0
3978,2012-10-22,0
3979,2012-10-21,0
3980,2012-10-19,0
3981,2012-10-19,0
3982,2012-10-19,0
3983,2012-10-19,0
3984,2012-10-18,0
3985,2012-10-18,0
3986,2012-10-18,0
3987,2012-10-18,0
3988,2012-10-18,0
3989,2012-10-18,0
3990,2012-10-18,0
3991,2012-10-18,0
3992,2012-10-18,0
3993,2012-10-18,0
3994,2012-10-18,0
3995,2012-10-18,0
3996,2012-10-18,0
3997,2012-10-18,0
3998,2012-10-18,0
3999,2012-10-18,1
4000,2012-10-18,0
4001,2012-10-18,0
4002,2012-10-18,0
4003,2012-10-17,0
4005,2012-10-17,0
4006,2012-10-17,0
4007,2012-10-17,0
4008,2012-10-17,0
4009,2012-10-17,1
4010,2012-10-17,0
4011,2012-10-16,0
4012,2012-10-16,1
4013,2012-10-16,1
4014,2012-10-16,0
4015,2012-10-16,0
4016,2012-10-16,0
4017,2012-10-16,0
4018,2012-10-16,0
4019,2012-10-15,0
4020,2012-10-15,0
4021,2012-10-15,0
4022,2012-10-15,0
4023,2012-10-12,0
4024,2012-10-12,-1
4025,2012-10-11,1
4026,2012-10-11,0
4027,2012-10-10,0
4028,2012-10-10,0
4029,2012-10-10,0
4030,2012-10-10,1
4031,2012-10-10,1
4032,2012-10-10,0
4033,2012-10-10,0
4034,2012-10-09,0
4035,2012-10-09,0
4036,2012-10-09,0
4037,2012-10-09,0
4038,2012-10-09,0
4039,2012-10-09,0
4040,2012-10-08,0
4041,2012-10-08,0
4042,2012-10-08,0
4043,2012-10-05,0
4044,2012-10-04,1
4045,2012-10-04,0
4046,2012-10-04,1
4047,2012-10-04,1
4048,2012-10-04,1
4049,2012-10-04,0
4050,2012-10-04,0
4051,2012-10-04,0
4052,2012-10-04,1
4053,2012-10-03,1
4054,2012-10-03,0
4055,2012-10-03,0
4056,2012-10-03,1
4057,2012-10-03,0
4058,2012-10-02,-1
4059,2012-10-02,1
4060,2012-10-02,0
4061,2012-10-02,0
4062,2012-10-01,0
4063,2012-10-01,0
4064,2012-10-01,0
4065,2012-10-01,0
4066,2012-09-30,0
4067,2012-09-30,0
4068,2012-09-27,0
4069,2012-09-26,0
4070,2012-09-26,0
4071,2012-09-26,0
4072,2012-09-26,0
4073,2012-09-25,0
4074,2012-09-25,0
4075,2012-09-25,1
4076,2012-09-25,0
4077,2012-09-25,0
4078,2012-09-25,0
4079,2012-09-24,0
4080,2012-09-24,1
4081,2012-09-24,0
4082,2012-09-21,0
4083,2012-09-20,0
4084,2012-09-20,0
4085,2012-09-20,0
4086,2012-09-20,1
4087,2012-09-19,0
4088,2012-09-19,0
4089,2012-09-19,0
4090,2012-09-19,0
4091,2012-09-19,0
4092,2012-09-19,0
4093,2012-09-19,0
4094,2012-09-18,0
4095,2012-09-18,0
4096,2012-09-18,1
4097,2012-09-18,1
4098,2012-09-18,0
4099,2012-09-18,0
4100,2012-09-18,0
4101,2012-09-18,0
4102,2012-09-17,0
4103,2012-09-17,0
4104,2012-09-17,1
4105,2012-09-14,0
4106,2012-09-14,0
4107,2012-09-14,0
4108,2012-09-14,0
4109,2012-09-14,0
4110,2012-09-14,0
4111,2012-09-13,0
4112,2012-09-13,0
4113,2012-09-13,0
4114,2012-09-13,0
4115,2012-09-13,0
4116,2012-09-12,0
4117,2012-09-12,1
4118,2012-09-12,1
4119,2012-09-12,1
4120,2012-09-12,1
4121,2012-09-12,1
4122,2012-09-12,1
4123,2012-09-12,1
4124,2012-09-12,1
4125,2012-09-12,0
4126,2012-09-12,0
4127,2012-09-12,0
4128,2012-09-12,0
4129,2012-09-12,0
4130,2012-09-12,0
4131,2012-09-12,0
4132,2012-09-11,-1
4133,2012-09-11,1
4134,2012-09-11,-1
4135,2012-09-11,1
4136,2012-09-11,1
4137,2012-09-11,1
4138,2012-09-11,1
4139,2012-09-11,1
4140,2012-09-11,0
4141,2012-09-11,0
4142,2012-09-11,0
4143,2012-09-11,0
4144,2012-09-11,-1
4145,2012-09-10,0
4146,2012-09-10,0
4147,2012-09-10,1
4148,2012-09-10,0
4149,2012-09-10,1
4150,2012-09-07,0
4151,2012-09-06,0
4152,2012-09-06,0
4153,2012-09-06,0
4154,2012-09-06,0
4155,2012-09-05,-1
4156,2012-09-05,-1
4157,2012-09-05,-1
4158,2012-09-05,-1
4159,2012-09-05,-1
4160,2012-09-05,-1
4161,2012-09-05,-1
4162,2012-09-05,-1
4163,2012-09-05,0
4164,2012-09-05,-1
4165,2012-09-05,0
4166,2012-09-05,1
4167,2012-09-05,0
4168,2012-09-05,0
4169,2012-09-05,0
4170,2012-09-04,0
4171,2012-09-04,0
4172,2012-09-04,0
4173,2012-09-04,0
4174,2012-09-04,0
4175,2012-09-04,0
4176,2012-09-04,0
4177,2012-09-04,0
4178,2012-09-03,0
4179,2012-09-03,0
4180,2012-08-31,-1
4181,2012-08-31,-1
4182,2012-08-31,-1
4183,2012-08-31,-1
4184,2012-08-31,-1
4185,2012-08-31,0
4186,2012-08-31,0
4187,2012-08-30,0
4188,2012-08-30,0
4189,2012-08-29,0
4190,2012-08-29,0
4191,2012-08-29,0
4192,2012-08-29,1
4193,2012-08-29,0
4194,2012-08-28,1
4195,2012-08-28,0
4196,2012-08-28,0
4197,2012-08-28,1
4198,2012-08-28,0
4199,2012-08-27,-1
4200,2012-08-27,0
4201,2012-08-27,0
4202,2012-08-27,0
4203,2012-08-27,0
4204,2012-08-27,0
4205,2012-08-25,0
4206,2012-08-25,0
4207,2012-08-23,0
4208,2012-08-23,1
4209,2012-08-22,0
4210,2012-08-22,0
4211,2012-08-22,0
4212,2012-08-22,1
4213,2012-08-22,0
4214,2012-08-21,0
4215,2012-08-20,0
4216,2012-08-20,0
4217,2012-08-20,0
4218,2012-08-20,0
4219,2012-08-17,0
4220,2012-08-17,1
4221,2012-08-17,0
4222,2012-08-17,1
4223,2012-08-17,0
4224,2012-08-17,1
4225,2012-08-17,0
4226,2012-08-17,1
4227,2012-08-17,1
4228,2012-08-17,1
4229,2012-08-16,0
4230,2012-08-15,0
4231,2012-08-15,0
4232,2012-08-15,0
4233,2012-08-15,0
4234,2012-08-14,0
4235,2012-08-14,0
4236,2012-08-14,0
4237,2012-08-13,0
4238,2012-08-13,0
4239,2012-08-13,0
4240,2012-08-10,0
4241,2012-08-10,0
4242,2012-08-09,0
4243,2012-08-08,0
4244,2012-08-08,0
4245,2012-08-08,0
4246,2012-08-07,0
4247,2012-08-07,0
4248,2012-08-07,0
4249,2012-08-07,1
4250,2012-08-07,0
4251,2012-08-07,0
4252,2012-08-06,0
4253,2012-08-05,0
4254,2012-08-05,1
4255,2012-08-03,0
4256,2012-08-03,0
4257,2012-08-03,0
4258,2012-08-02,0
4259,2012-08-02,0
4260,2012-08-02,0
4261,2012-08-02,0
4262,2012-08-02,1
4263,2012-08-02,0
4264,2012-08-02,0
4265,2012-08-01,0
4266,2012-08-01,0
4267,2012-08-01,0
4268,2012-08-01,0
4269,2012-07-31,-1
4270,2012-07-31,0
4271,2012-07-31,0
4272,2012-07-31,0
4273,2012-07-31,0
4274,2012-07-31,0
4275,2012-07-31,0
4276,2012-07-31,0
4277,2012-07-30,-1
4278,2012-07-30,0
4279,2012-07-30,0
4280,2012-07-27,-1
4281,2012-07-27,0
4282,2012-07-26,-1
4283,2012-07-26,0
4284,2012-07-26,0
4285,2012-07-26,0
4286,2012-07-26,0
4287,2012-07-26,0
4288,2012-07-25,0
4289,2012-07-25,-1
4290,2012-07-25,0
4291,2012-07-25,0
4292,2012-07-25,0
4293,2012-07-25,0
4294,2012-07-25,0
4295,2012-07-25,0
4296,2012-07-24,0
4297,2012-07-24,0
4298,2012-07-24,0
4299,2012-07-24,0
4300,2012-07-24,0
4301,2012-07-24,0
4302,2012-07-24,0
4303,2012-07-23,0
4304,2012-07-23,0
4305,2012-07-23,0
4306,2012-07-23,0
4307,2012-07-23,0
4308,2012-07-23,1
4309,2012-07-23,0
4310,2012-07-23,0
4311,2012-07-20,0
4312,2012-07-20,0
4313,2012-07-20,0
4314,2012-07-20,0
4315,2012-07-20,0
4316,2012-07-20,0
4317,2012-07-20,0
4318,2012-07-19,0
4319,2012-07-19,0
4320,2012-07-19,0
4321,2012-07-19,0
4322,2012-07-19,0
4323,2012-07-19,0
4324,2012-07-19,0
4325,2012-07-19,0
4326,2012-07-19,0
4327,2012-07-19,0
4328,2012-07-19,0
4329,2012-07-19,0
4330,2012-07-19,0
4331,2012-07-19,0
4332,2012-07-19,0
4333,2012-07-18,0
4334,2012-07-18,0
4335,2012-07-18,0
4336,2012-07-18,0
4337,2012-07-18,0
4338,2012-07-18,0
4339,2012-07-17,0
4340,2012-07-17,0
4341,2012-07-17,0
4342,2012-07-17,0
4343,2012-07-17,1
4344,2012-07-17,0
4345,2012-07-17,0
4346,2012-07-17,0
4347,2012-07-16,1
4348,2012-07-16,0
4349,2012-07-16,0
4350,2012-07-16,0
4351,2012-07-16,0
4352,2012-07-16,0
4353,2012-07-16,0
4354,2012-07-15,0
4355,2012-07-13,0
4356,2012-07-13,0
4357,2012-07-13,0
4358,2012-07-13,0
4359,2012-07-13,0
4360,2012-07-13,0
4361,2012-07-12,0
4362,2012-07-12,0
4363,2012-07-12,0
4364,2012-07-12,0
4365,2012-07-12,0
4366,2012-07-12,0
4367,2012-07-12,0
4368,2012-07-11,0
4369,2012-07-11,1
4370,2012-07-11,0
4371,2012-07-11,0
4373,2012-07-11,0
4374,2012-07-11,0
4375,2012-07-10,0
4376,2012-07-10,0
4377,2012-07-10,0
4378,2012-07-10,0
4379,2012-07-10,0
4380,2012-07-10,0
4381,2012-07-10,0
4382,2012-07-10,0
4383,2012-07-10,1
4384,2012-07-10,0
4385,2012-07-10,0
4386,2012-07-09,0
4387,2012-07-09,0
4388,2012-07-09,0
4389,2012-07-09,0
4390,2012-07-09,0
4391,2012-07-09,1
4392,2012-07-09,0
4393,2012-07-09,1
4394,2012-07-09,0
4395,2012-07-09,0
4396,2012-07-09,0
4397,2012-07-09,0
4398,2012-07-09,1
4399,2012-07-08,0
4400,2012-07-06,0
4401,2012-07-05,1
4402,2012-07-05,0
4403,2012-07-03,0
4404,2012-07-03,0
4405,2012-07-03,0
4406,2012-07-03,0
4407,2012-07-03,0
4408,2012-07-03,0
4409,2012-07-03,0
4410,2012-07-03,0
4411,2012-07-03,0
4412,2012-07-02,0
4413,2012-07-02,0
4414,2012-07-02,0
4415,2012-07-02,0
4416,2012-07-02,0
4417,2012-07-02,0
4418,2012-07-02,1
4419,2012-07-02,0
4420,2012-07-02,0
4421,2012-06-30,0
4422,2012-06-29,0
4423,2012-06-29,0
4424,2012-06-29,0
4425,2012-06-29,0
4426,2012-06-29,0
4427,2012-06-29,0
4428,2012-06-29,0
4429,2012-06-29,0
4430,2012-06-28,0
4431,2012-06-28,0
4432,2012-06-28,0
4433,2012-06-28,0
4434,2012-06-28,0
4435,2012-06-28,0
4436,2012-06-27,0
4437,2012-06-27,0
4438,2012-06-27,0
4439,2012-06-27,0
4440,2012-06-27,0
4441,2012-06-27,-1
4442,2012-06-26,0
4443,2012-06-26,1
4444,2012-06-26,0
4445,2012-06-26,0
4446,2012-06-26,0
4447,2012-06-26,0
4448,2012-06-26,0
4449,2012-06-25,1
4450,2012-06-25,0
4451,2012-06-25,1
4452,2012-06-25,1
4453,2012-06-25,1
4454,2012-06-25,1
4455,2012-06-25,0
4456,2012-06-25,0
4457,2012-06-25,0
4458,2012-06-25,0
4459,2012-06-25,0
4460,2012-06-25,0
4461,2012-06-25,0
4462,2012-06-25,0
4463,2012-06-25,0
4464,2012-06-25,0
4465,2012-06-22,0
4466,2012-06-22,0
4467,2012-06-21,0
4468,2012-06-21,0
4469,2012-06-21,0
4470,2012-06-20,0
4471,2012-06-20,0
4472,2012-06-20,0
4473,2012-06-20,0
4474,2012-06-20,0
4475,2012-06-20,0
4476,2012-06-20,1
4477,2012-06-19,0
4478,2012-06-19,0
4479,2012-06-19,0
4480,2012-06-19,0
4481,2012-06-19,0
4482,2012-06-19,0
4483,2012-06-18,1
4484,2012-06-18,0
4485,2012-06-18,0
4486,2012-06-18,0
4487,2012-06-15,0
4488,2012-06-15,0
4489,2012-06-15,0
4490,2012-06-15,0
4491,2012-06-15,0
4492,2012-06-15,0
4493,2012-06-15,1
4494,2012-06-15,0
4495,2012-06-15,0
4496,2012-06-14,0
4497,2012-06-14,1
4498,2012-06-14,0
4499,2012-06-14,0
4500,2012-06-14,0
4501,2012-06-14,0
4502,2012-06-14,0
4503,2012-06-13,0
4504,2012-06-13,0
4505,2012-06-13,1
4506,2012-06-13,0
4507,2012-06-13,0
4508,2012-06-12,0
4509,2012-06-12,0
4510,2012-06-12,0
4511,2012-06-12,0
4512,2012-06-12,0
4513,2012-06-12,0
4514,2012-06-12,1
4515,2012-06-12,0
4516,2012-06-12,0
4517,2012-06-11,0
4518,2012-06-11,0
4519,2012-06-11,0
4520,2012-06-11,0
4521,2012-06-11,0
4522,2012-06-11,0
4523,2012-06-11,1
4524,2012-06-11,0
4525,2012-06-11,0
4526,2012-06-11,0
4527,2012-06-08,0
4528,2012-06-08,0
4529,2012-06-07,0
4530,2012-06-07,0
4531,2012-06-07,0
4532,2012-06-07,0
4533,2012-06-07,0
4534,2012-06-07,0
4535,2012-06-07,1
4536,2012-06-06,0
4537,2012-06-06,-1
4538,2012-06-06,0
4539,2012-06-06,0
4540,2012-06-06,1
4541,2012-06-06,0
4542,2012-06-05,1
4543,2012-06-05,0
4544,2012-06-05,1
4545,2012-06-05,0
4546,2012-06-05,0
4547,2012-06-05,0
4548,2012-06-05,0
4549,2012-06-04,0
4550,2012-06-04,0
4551,2012-06-04,0
4552,2012-06-04,0
4553,2012-06-04,1
4554,2012-06-04,0
4555,2012-06-04,0
4556,2012-06-04,0
4557,2012-06-04,0
4558,2012-06-04,0
4559,2012-06-04,0
4560,2012-06-01,1
4561,2012-06-01,1
4562,2012-06-01,1
4563,2012-06-01,0
4564,2012-06-01,0
4565,2012-05-31,0
4566,2012-05-31,0
4567,2012-05-31,0
4568,2012-05-31,0
4569,2012-05-30,0
4570,2012-05-30,0
4571,2012-05-29,0
4572,2012-05-29,0
4573,2012-05-29,0
4574,2012-05-25,0
4575,2012-05-24,1
4576,2012-05-24,0
4577,2012-05-24,0
4578,2012-05-24,0
4579,2012-05-24,0
4580,2012-05-23,0
4581,2012-05-23,1
4582,2012-05-22,-1
4583,2012-05-22,0
4584,2012-05-22,0
4585,2012-05-22,0
4586,2012-05-22,0
4587,2012-05-22,0
4588,2012-05-21,0
4589,2012-05-18,0
4590,2012-05-18,0
4591,2012-05-18,0
4592,2012-05-18,0
4593,2012-05-17,0
4594,2012-05-17,0
4595,2012-05-17,0
4596,2012-05-16,0
4597,2012-05-16,1
4598,2012-05-16,0
4599,2012-05-16,1
4600,2012-05-16,0
4601,2012-05-16,1
4602,2012-05-16,0
4603,2012-05-16,1
4604,2012-05-16,0
4605,2012-05-16,1
4606,2012-05-16,1
4607,2012-05-16,0
4608,2012-05-16,0
4609,2012-05-16,0
4610,2012-05-16,0
4611,2012-05-16,0
4612,2012-05-16,0
4613,2012-05-16,0
4614,2012-05-16,0
4615,2012-05-16,0
4616,2012-05-15,0
4617,2012-05-15,0
4618,2012-05-15,0
4619,2012-05-14,0
4620,2012-05-14,0
4621,2012-05-14,0
4622,2012-05-11,0
4623,2012-05-10,0
4624,2012-05-10,0
4625,2012-05-10,0
4626,2012-05-10,0
4627,2012-05-10,0
4628,2012-05-10,0
4629,2012-05-10,0
4630,2012-05-09,1
4631,2012-05-09,0
4632,2012-05-09,0
4633,2012-05-09,0
4634,2012-05-09,0
4635,2012-05-08,0
4636,2012-05-08,0
4637,2012-05-08,-1
4638,2012-05-08,0
4639,2012-05-08,0
4640,2012-05-08,0
4641,2012-05-08,1
4642,2012-05-07,0
4643,2012-05-07,0
4644,2012-05-07,0
4645,2012-05-07,0
4646,2012-05-04,0
4647,2012-05-04,0
4648,2012-05-03,0
4649,2012-05-03,1
4650,2012-05-03,0
4651,2012-05-03,0
4652,2012-05-03,0
4653,2012-05-03,0
4654,2012-05-02,1
4655,2012-05-02,0
4656,2012-05-02,0
4657,2012-05-01,-1
4658,2012-05-01,-1
4659,2012-05-01,0
4660,2012-05-01,0
4661,2012-05-01,1
4662,2012-05-01,1
4663,2012-04-30,-1
4664,2012-04-30,0
4665,2012-04-30,0
4666,2012-04-30,0
4667,2012-04-30,0
4668,2012-04-30,0
4669,2012-04-30,0
4670,2012-04-30,1
4671,2012-04-30,0
4672,2012-04-27,-1
4673,2012-04-27,0
4674,2012-04-27,0
4675,2012-04-26,-1
4676,2012-04-26,0
4677,2012-04-26,0
4678,2012-04-26,0
4679,2012-04-25,-1
4680,2012-04-25,0
4681,2012-04-25,0
4682,2012-04-25,0
4683,2012-04-25,0
4684,2012-04-25,0
4685,2012-04-25,0
4686,2012-04-24,0
4687,2012-04-24,0
4688,2012-04-24,0
4689,2012-04-24,0
4690,2012-04-24,0
4691,2012-04-24,-1
4692,2012-04-24,0
4693,2012-04-24,0
4694,2012-04-24,0
4695,2012-04-24,1
4696,2012-04-24,0
4697,2012-04-24,1
4698,2012-04-23,0
4699,2012-04-23,0
4700,2012-04-23,0
4701,2012-04-23,0
4702,2012-04-23,0
4703,2012-04-23,0
4704,2012-04-23,0
4705,2012-04-20,0
4706,2012-04-20,0
4707,2012-04-19,0
4708,2012-04-19,0
4709,2012-04-19,0
4710,2012-04-19,0
4711,2012-04-19,0
4712,2012-04-19,0
4713,2012-04-19,0
4714,2012-04-19,0
4715,2012-04-19,0
4716,2012-04-19,0
